id,begin_date,end_date,type,paperless_billing,payment_method,monthly_charges,total_charges,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,gender,senior_citizen,partner,dependents,multiple_lines,target
9399,2016-01-01,,Month-to-month,No,Mailed check,43.8,2106.05,DSL,No,No,No,No,No,No,Female,1,No,No,No,0
9401,2016-10-01,,One year,No,Credit card (automatic),62.05,2511.55,DSL,Yes,Yes,Yes,No,Yes,Yes,Male,0,No,No,No,0
9403,2018-10-01,,One year,No,Bank transfer (automatic),20.1,318.6,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
9405,2019-02-01,2019-12-01,Month-to-month,Yes,Mailed check,74.15,811.8,Fiber optic,No,No,No,No,No,No,Male,0,No,No,Yes,1
9406,2014-02-01,,One year,Yes,Electronic check,101.35,7323.15,Fiber optic,No,Yes,Yes,No,Yes,Yes,Female,0,Yes,No,Yes,0
9408,2019-12-01,,Month-to-month,Yes,Electronic check,84.05,186.05,Fiber optic,No,No,No,No,No,Yes,Female,1,No,No,Yes,0
9410,2018-03-01,,Two year,No,Mailed check,20.9,454.0,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
9412,2014-03-01,,One year,Yes,Electronic check,105.9,7521.95,Fiber optic,No,Yes,Yes,No,Yes,Yes,Female,1,No,No,Yes,0
9413,2018-11-01,2019-10-01,Month-to-month,Yes,Electronic check,99.5,1056.95,Fiber optic,No,No,Yes,No,Yes,Yes,Female,0,Yes,No,Yes,1
9415,2019-10-01,2019-11-01,Month-to-month,Yes,Mailed check,44.15,44.15,DSL,No,No,No,No,No,No,Male,0,No,No,No,1
9418,2018-09-01,2020-01-01,Month-to-month,Yes,Mailed check,53.9,834.15,DSL,No,Yes,No,Yes,No,No,Female,0,No,No,No,1
9420,2019-10-01,2019-11-01,Month-to-month,Yes,Mailed check,85.45,85.45,Fiber optic,No,No,No,No,No,Yes,Female,0,No,No,Yes,1
9422,2019-02-01,,Month-to-month,Yes,Credit card (automatic),85.05,999.8,Fiber optic,No,Yes,No,No,No,Yes,Male,0,Yes,No,No,0
9424,2015-08-01,,One year,No,Bank transfer (automatic),44.1,2369.7,DSL,Yes,No,No,Yes,No,Yes,Female,0,No,No,No,0
9426,2014-06-01,,Two year,No,Credit card (automatic),90.2,6297.65,Fiber optic,No,Yes,Yes,Yes,No,No,Female,0,Yes,No,Yes,0
9428,2019-06-01,2019-10-01,Month-to-month,No,Mailed check,50.85,239.55,DSL,No,No,No,No,No,No,Female,0,Yes,Yes,Yes,1
9430,2019-12-01,2020-01-01,Month-to-month,No,Electronic check,59.2,59.2,DSL,No,No,Yes,No,No,Yes,Female,0,No,Yes,No,1
9433,2017-11-01,,Month-to-month,No,Mailed check,53.45,1461.45,DSL,Yes,No,No,Yes,No,No,Male,0,No,No,No,0
9435,2018-05-01,,Month-to-month,Yes,Mailed check,19.95,416.4,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
9436,2018-11-01,2019-12-01,Month-to-month,Yes,Electronic check,83.2,1060.6,Fiber optic,No,No,Yes,No,Yes,No,Male,0,No,No,No,1
9438,2014-10-01,,Month-to-month,No,Credit card (automatic),74.65,4869.35,DSL,No,Yes,Yes,Yes,No,Yes,Female,1,No,No,Yes,0
9440,2019-12-01,2020-01-01,Month-to-month,Yes,Electronic check,54.9,54.9,DSL,Yes,Yes,No,No,No,No,Female,0,No,No,No,1
9442,2015-05-01,,Two year,Yes,Bank transfer (automatic),57.5,3265.95,DSL,No,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,No,No,0
9444,2018-04-01,2020-01-01,Month-to-month,Yes,Electronic check,103.9,2254.2,Fiber optic,Yes,No,Yes,No,Yes,Yes,Female,0,Yes,No,Yes,1
9446,2018-07-01,,Two year,No,Mailed check,19.65,358.15,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
9448,2017-07-01,,One year,Yes,Electronic check,93.8,2939.8,Fiber optic,No,No,Yes,No,Yes,Yes,Male,0,Yes,No,No,0
9449,2015-10-01,,Two year,Yes,Mailed check,89.25,4652.4,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,No,No,Yes,0
9451,2016-04-01,,One year,Yes,Electronic check,94.15,4408.45,Fiber optic,No,Yes,Yes,No,No,Yes,Female,0,No,No,Yes,0
9453,2019-03-01,,Month-to-month,Yes,Electronic check,55.6,580.8,DSL,Yes,No,No,No,No,No,Female,1,No,No,Yes,0
9455,2015-09-01,,Month-to-month,Yes,Bank transfer (automatic),48.7,2495.2,DSL,Yes,Yes,Yes,No,No,Yes,Female,0,Yes,Yes,No,0
9457,2019-01-01,2019-12-01,Month-to-month,Yes,Mailed check,19.25,180.3,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,1
9459,2015-05-01,,Month-to-month,Yes,Bank transfer (automatic),104.9,5913.95,Fiber optic,No,Yes,No,Yes,Yes,Yes,Male,1,No,No,Yes,0
9461,2019-09-01,2019-11-01,Month-to-month,Yes,Mailed check,75.45,158.4,Fiber optic,No,No,No,No,No,No,Female,1,No,No,Yes,1
9463,2019-09-01,2019-11-01,Month-to-month,No,Mailed check,54.85,104.2,DSL,Yes,Yes,No,No,No,No,Female,1,No,No,No,1
9466,2014-03-01,,Two year,No,Bank transfer (automatic),19.9,1389.35,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
9468,2020-01-01,,Month-to-month,Yes,Mailed check,19.4,19.4,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
9470,2014-06-01,,Two year,No,Credit card (automatic),25.05,1629.2,Fiber optic,No,No,No,No,No,No,Male,0,Yes,No,Yes,0
9472,2014-02-01,,Two year,No,Mailed check,84.45,6033.1,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,No,No,0
9474,2019-12-01,,Month-to-month,No,Mailed check,19.3,44.4,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
9476,2019-10-01,2019-11-01,Month-to-month,Yes,Electronic check,95.1,95.1,Fiber optic,No,No,No,No,Yes,Yes,Male,1,Yes,No,Yes,1
9478,2016-09-01,,One year,Yes,Bank transfer (automatic),79.85,3320.75,DSL,Yes,No,Yes,Yes,Yes,Yes,Female,0,No,No,No,0
9480,2014-02-01,,Two year,No,Credit card (automatic),25.55,1867.7,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,Yes,0
9481,2019-05-01,2019-11-01,Month-to-month,Yes,Electronic check,75.5,438.0,Fiber optic,No,No,No,No,No,No,Male,0,Yes,No,Yes,1
9483,2019-09-01,2020-01-01,Month-to-month,Yes,Electronic check,73.75,325.45,Fiber optic,No,No,Yes,No,No,No,Female,0,Yes,Yes,No,1
9485,2018-12-01,2019-12-01,Month-to-month,Yes,Electronic check,96.05,1148.1,Fiber optic,No,No,No,No,Yes,Yes,Male,0,No,No,Yes,1
9487,2015-04-01,,One year,Yes,Electronic check,68.4,3972.25,DSL,Yes,No,No,Yes,No,Yes,Female,0,Yes,No,Yes,0
9492,2019-07-01,,Month-to-month,No,Mailed check,20.65,155.9,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
9494,2014-09-01,,Month-to-month,Yes,Mailed check,55.15,3673.15,DSL,Yes,No,Yes,No,No,No,Female,0,Yes,No,No,0
9496,2020-01-01,,Month-to-month,Yes,Mailed check,70.6,70.6,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
9498,2015-06-01,,One year,No,Credit card (automatic),19.95,1126.75,Fiber optic,No,No,No,No,No,No,Male,0,Yes,No,No,0
9500,2019-10-01,,Month-to-month,No,Mailed check,19.0,73.45,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
9502,2015-04-01,,One year,Yes,Mailed check,44.1,2413.05,DSL,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
9504,2014-12-01,,Two year,Yes,Bank transfer (automatic),107.6,6912.7,Fiber optic,No,No,Yes,Yes,Yes,Yes,Male,0,Yes,No,Yes,0
9505,2017-12-01,,One year,No,Electronic check,61.55,1581.95,DSL,Yes,Yes,No,No,No,No,Male,0,No,No,Yes,0
9508,2014-12-01,,Month-to-month,No,Bank transfer (automatic),90.7,5586.45,Fiber optic,Yes,Yes,Yes,No,No,No,Male,0,No,No,Yes,0
9509,2015-04-01,,One year,No,Credit card (automatic),99.25,5846.65,Fiber optic,Yes,Yes,No,No,Yes,Yes,Female,0,Yes,Yes,No,0
9512,2014-06-01,,Two year,Yes,Electronic check,91.7,6424.7,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes,0
9513,2015-01-01,,One year,Yes,Credit card (automatic),100.7,6018.65,Fiber optic,Yes,Yes,Yes,No,No,Yes,Female,0,Yes,Yes,Yes,0
9515,2016-08-01,,Two year,Yes,Credit card (automatic),78.45,3373.4,DSL,No,No,Yes,Yes,Yes,Yes,Female,0,No,No,Yes,0
9517,2018-08-01,,Month-to-month,No,Bank transfer (automatic),84.3,1537.9,Fiber optic,No,No,No,No,Yes,No,Male,0,No,No,Yes,0
9519,2015-06-01,,Two year,Yes,Bank transfer (automatic),19.55,1080.55,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
9522,2019-07-01,2019-11-01,Month-to-month,Yes,Electronic check,88.95,355.2,Fiber optic,No,Yes,No,No,No,Yes,Female,0,No,No,Yes,1
9523,2019-10-01,,Month-to-month,No,Credit card (automatic),20.45,82.85,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
9526,2017-03-01,,One year,No,Credit card (automatic),55.6,2016.45,DSL,Yes,Yes,No,No,No,No,Female,0,No,Yes,No,0
9527,2014-10-01,,Month-to-month,Yes,Bank transfer (automatic),86.8,5327.25,Fiber optic,Yes,No,No,Yes,No,No,Female,0,Yes,Yes,Yes,0
9529,2017-07-01,,One year,No,Mailed check,20.95,683.25,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
9531,2014-07-01,,Two year,Yes,Bank transfer (automatic),20.05,1263.05,Fiber optic,No,No,No,No,No,No,Female,1,Yes,No,No,0
9533,2019-06-01,2019-10-01,Month-to-month,No,Credit card (automatic),50.7,151.3,DSL,No,Yes,No,No,No,No,Female,0,No,No,No,1
9535,2014-04-01,,Two year,Yes,Electronic check,113.65,7714.65,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Female,1,Yes,No,Yes,0
9537,2019-09-01,2019-12-01,Month-to-month,No,Credit card (automatic),53.4,188.7,DSL,No,No,No,No,Yes,No,Male,0,No,No,No,1
9539,2015-05-01,2019-10-01,Month-to-month,Yes,Electronic check,101.9,5549.4,Fiber optic,No,Yes,No,No,Yes,Yes,Male,1,Yes,No,Yes,1
9541,2019-12-01,,Two year,No,Mailed check,59.5,130.5,DSL,Yes,Yes,No,Yes,No,No,Male,0,Yes,Yes,No,0
9543,2017-09-01,,Month-to-month,Yes,Credit card (automatic),87.8,2621.75,Fiber optic,No,No,No,No,Yes,Yes,Female,0,Yes,Yes,No,0
9545,2016-03-01,,Two year,No,Mailed check,41.9,1875.25,DSL,Yes,No,Yes,Yes,No,No,Female,0,No,No,No,0
9547,2014-04-01,2019-12-01,One year,Yes,Electronic check,83.0,5685.8,Fiber optic,No,No,No,No,Yes,No,Female,0,Yes,Yes,Yes,1
9549,2019-02-01,,Month-to-month,Yes,Mailed check,69.85,837.5,DSL,Yes,No,No,No,Yes,Yes,Male,0,No,Yes,No,0
9551,2019-06-01,,Month-to-month,No,Bank transfer (automatic),56.3,401.5,DSL,No,Yes,No,Yes,No,No,Female,0,Yes,Yes,No,0
9553,2015-08-01,,Month-to-month,No,Electronic check,109.55,6118.95,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Male,0,Yes,No,Yes,0
9555,2014-05-01,,Two year,Yes,Mailed check,92.15,6480.9,Fiber optic,No,Yes,No,Yes,Yes,No,Male,0,Yes,Yes,No,0
9557,2017-12-01,,Month-to-month,Yes,Bank transfer (automatic),69.5,1800.05,DSL,Yes,Yes,No,No,Yes,No,Female,0,No,No,Yes,0
9559,2014-02-01,,Two year,Yes,Bank transfer (automatic),97.0,7104.2,Fiber optic,Yes,Yes,Yes,Yes,No,No,Female,0,Yes,No,Yes,0
9561,2014-04-01,,Two year,Yes,Bank transfer (automatic),58.35,4214.25,DSL,Yes,No,Yes,Yes,Yes,Yes,Female,0,No,No,No,0
9563,2019-10-01,2019-11-01,Month-to-month,No,Mailed check,50.6,50.6,DSL,Yes,No,No,No,No,No,Male,0,No,Yes,No,1
9565,2019-03-01,2020-01-01,Month-to-month,Yes,Electronic check,89.5,863.1,Fiber optic,No,No,No,No,Yes,Yes,Male,0,No,No,No,1
9566,2017-10-01,,One year,Yes,Bank transfer (automatic),70.4,1992.2,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
9568,2019-09-01,2019-10-01,Month-to-month,Yes,Electronic check,69.8,69.8,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,1
9570,2018-05-01,,Month-to-month,Yes,Electronic check,94.3,1948.35,Fiber optic,No,No,No,No,Yes,Yes,Female,0,Yes,No,Yes,0
9572,2015-08-01,2019-11-01,Month-to-month,Yes,Bank transfer (automatic),93.8,4750.95,Fiber optic,Yes,No,Yes,No,Yes,No,Male,1,Yes,No,Yes,1
9574,2015-09-01,,One year,No,Bank transfer (automatic),19.55,1007.9,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
9577,2015-09-01,,One year,No,Electronic check,95.95,5036.9,Fiber optic,Yes,Yes,Yes,No,No,Yes,Male,0,No,Yes,No,0
9578,2018-01-01,2020-01-01,Month-to-month,Yes,Electronic check,101.05,2391.8,Fiber optic,No,No,Yes,No,Yes,Yes,Male,0,Yes,No,Yes,1
9581,2014-04-01,,Two year,Yes,Credit card (automatic),94.8,6859.05,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes,0
9583,2015-01-01,,One year,Yes,Electronic check,107.75,6521.9,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Male,0,No,No,Yes,0
9585,2019-03-01,,One year,Yes,Mailed check,54.6,617.85,DSL,Yes,No,No,Yes,No,No,Female,0,No,No,No,0
9587,2019-12-01,,Month-to-month,Yes,Credit card (automatic),71.3,157.75,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
9589,2018-01-01,,One year,Yes,Bank transfer (automatic),19.5,516.3,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
9590,2016-09-01,,One year,Yes,Credit card (automatic),56.3,2364.0,DSL,No,Yes,No,No,No,No,Female,0,No,No,Yes,0
9592,2018-04-01,2019-10-01,Month-to-month,Yes,Electronic check,94.7,1687.95,Fiber optic,No,No,No,No,Yes,Yes,Male,0,Yes,No,Yes,1
9594,2013-10-01,2019-10-01,Two year,Yes,Bank transfer (automatic),104.15,7689.95,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,1,Yes,No,Yes,1
9596,2014-03-01,,Two year,Yes,Credit card (automatic),90.55,6239.05,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,Yes,0
9598,2017-04-01,,One year,Yes,Mailed check,60.8,2042.05,DSL,Yes,Yes,Yes,No,No,No,Female,0,Yes,Yes,No,0
9600,2017-09-01,,Month-to-month,Yes,Credit card (automatic),98.8,2807.1,Fiber optic,No,No,Yes,Yes,Yes,Yes,Male,0,No,No,No,0
9602,2016-10-01,,One year,Yes,Credit card (automatic),98.15,4116.8,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Male,1,Yes,No,No,0
9605,2017-02-01,,One year,No,Mailed check,35.35,1317.95,DSL,Yes,No,Yes,No,No,No,Male,0,Yes,No,No,0
9607,2016-04-01,,One year,Yes,Electronic check,103.15,4594.65,Fiber optic,No,Yes,No,Yes,Yes,Yes,Female,0,Yes,No,Yes,0
9609,2015-04-01,,One year,Yes,Electronic check,107.75,6332.75,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Female,0,No,No,Yes,0
9611,2016-11-01,,One year,No,Credit card (automatic),81.4,3213.75,Fiber optic,No,Yes,No,No,No,No,Male,0,No,No,Yes,0
9613,2019-09-01,2020-01-01,Month-to-month,No,Credit card (automatic),61.45,229.55,DSL,No,No,No,Yes,No,Yes,Male,0,Yes,Yes,No,1
9615,2015-10-01,,One year,Yes,Credit card (automatic),95.7,4976.15,Fiber optic,No,Yes,Yes,No,Yes,No,Female,0,Yes,Yes,Yes,0
9617,2014-04-01,,One year,Yes,Electronic check,104.8,7308.95,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,1,Yes,No,Yes,0
9619,2014-09-01,,One year,Yes,Bank transfer (automatic),70.95,4555.2,Fiber optic,No,No,No,No,No,No,Male,1,Yes,No,No,0
9621,2020-01-01,,Month-to-month,Yes,Mailed check,44.95,44.95,DSL,No,No,No,No,No,No,Male,0,No,No,No,0
9623,2014-04-01,,One year,Yes,Electronic check,97.65,6982.5,Fiber optic,No,No,Yes,No,Yes,Yes,Female,0,Yes,No,Yes,0
9625,2017-09-01,,Month-to-month,Yes,Mailed check,35.65,1025.15,DSL,No,Yes,Yes,No,No,No,Female,1,Yes,Yes,No,0
9627,2019-09-01,2019-10-01,Month-to-month,Yes,Electronic check,90.55,90.55,Fiber optic,No,No,No,No,Yes,Yes,Male,0,No,No,No,1
9629,2014-07-01,,Two year,Yes,Mailed check,85.25,5714.2,DSL,Yes,No,Yes,Yes,Yes,Yes,Female,0,No,No,Yes,0
9630,2020-01-01,,Month-to-month,Yes,Mailed check,19.5,19.5,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
9631,2017-11-01,2020-01-01,Month-to-month,Yes,Bank transfer (automatic),88.8,2274.35,Fiber optic,No,No,No,No,Yes,Yes,Female,0,No,No,No,1
9634,2017-08-01,,Two year,Yes,Mailed check,25.1,789.55,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,Yes,0
9637,2016-02-01,,Month-to-month,Yes,Credit card (automatic),100.05,4834.0,Fiber optic,No,No,Yes,Yes,Yes,Yes,Female,0,Yes,No,No,0
9639,2015-07-01,,Month-to-month,No,Electronic check,55.7,3131.8,DSL,Yes,Yes,No,No,No,No,Female,0,Yes,Yes,No,0
9642,2019-04-01,2019-11-01,Month-to-month,Yes,Mailed check,85.2,602.55,Fiber optic,No,No,No,No,No,Yes,Male,0,No,No,Yes,1
9643,2017-01-01,,Month-to-month,Yes,Electronic check,91.15,3369.25,Fiber optic,Yes,No,No,No,Yes,No,Male,0,No,No,Yes,0
9645,2017-07-01,,Month-to-month,Yes,Bank transfer (automatic),83.85,2674.15,Fiber optic,No,Yes,No,No,No,Yes,Female,0,Yes,No,No,0
9651,2019-10-01,,Month-to-month,Yes,Electronic check,45.9,199.75,DSL,No,No,No,No,No,No,Male,0,No,No,No,0
9652,2014-02-01,,Two year,Yes,Credit card (automatic),25.1,1790.8,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,Yes,0
9657,2019-05-01,2019-10-01,Month-to-month,Yes,Electronic check,91.4,449.75,Fiber optic,No,No,No,No,Yes,Yes,Male,1,No,No,No,1
9659,2020-01-01,,Month-to-month,No,Mailed check,19.7,19.7,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
9661,2018-11-01,,Month-to-month,Yes,Electronic check,91.5,1400.3,Fiber optic,No,No,No,No,Yes,Yes,Female,1,No,No,No,0
9663,2019-06-01,,Month-to-month,Yes,Credit card (automatic),51.3,411.6,DSL,Yes,No,No,No,No,No,Male,0,Yes,Yes,No,0
9665,2017-03-01,,One year,No,Mailed check,21.1,741.0,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
9667,2015-06-01,,Month-to-month,No,Electronic check,104.75,5841.35,Fiber optic,No,Yes,Yes,No,Yes,Yes,Female,1,No,No,Yes,0
9669,2016-05-01,2019-11-01,Month-to-month,Yes,Bank transfer (automatic),106.15,4512.7,Fiber optic,No,No,Yes,Yes,Yes,Yes,Male,0,Yes,No,Yes,1
9671,2014-09-01,,Month-to-month,Yes,Electronic check,85.75,5688.45,Fiber optic,Yes,Yes,No,No,No,No,Male,1,Yes,Yes,Yes,0
9673,2019-12-01,,One year,No,Mailed check,20.3,31.9,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
9676,2014-09-01,,One year,Yes,Electronic check,100.75,6674.65,Fiber optic,Yes,No,No,No,Yes,Yes,Male,1,Yes,No,Yes,0
9678,2018-08-01,,Month-to-month,Yes,Electronic check,74.15,1345.75,Fiber optic,No,No,No,No,No,No,Female,0,No,No,Yes,0
9679,2018-03-01,,One year,Yes,Electronic check,78.55,1843.05,DSL,Yes,No,Yes,No,Yes,Yes,Female,0,No,No,Yes,0
9681,2019-07-01,2019-11-01,Month-to-month,Yes,Mailed check,45.3,196.95,DSL,No,No,No,No,No,No,Female,0,No,No,No,1
9683,2014-04-01,,Two year,No,Credit card (automatic),19.85,1433.8,Fiber optic,No,No,No,No,No,No,Male,0,Yes,No,No,0
9685,2019-10-01,,Month-to-month,No,Electronic check,50.7,214.55,DSL,No,No,No,No,No,No,Female,0,No,No,Yes,0
9687,2018-07-01,,Month-to-month,Yes,Bank transfer (automatic),45.0,865.85,DSL,No,No,No,No,No,No,Male,0,No,No,No,0
9689,2018-08-01,,Month-to-month,No,Electronic check,77.8,1358.6,Fiber optic,No,Yes,Yes,No,No,No,Female,0,No,No,No,0
9691,2016-12-01,,Month-to-month,Yes,Electronic check,83.45,3147.15,Fiber optic,Yes,No,No,No,No,Yes,Female,1,Yes,No,No,0
9693,2019-11-01,2020-01-01,Month-to-month,Yes,Credit card (automatic),73.25,131.05,Fiber optic,No,No,No,No,No,No,Male,0,No,No,Yes,1
9695,2016-03-01,,One year,No,Bank transfer (automatic),94.8,4535.85,Fiber optic,Yes,Yes,No,No,Yes,No,Male,0,No,No,Yes,0
9697,2015-10-01,,Two year,No,Bank transfer (automatic),20.1,1078.75,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
9699,2019-05-01,,Month-to-month,No,Mailed check,59.9,542.4,DSL,No,No,No,No,No,Yes,Male,0,No,No,Yes,0
9701,2017-12-01,,One year,Yes,Credit card (automatic),90.1,2312.55,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes,0
9703,2019-03-01,2019-11-01,Month-to-month,Yes,Electronic check,51.05,415.05,DSL,No,No,Yes,No,No,No,Male,0,Yes,Yes,No,1
9705,2016-06-01,,One year,Yes,Electronic check,70.95,3250.45,DSL,No,Yes,Yes,Yes,Yes,No,Male,0,Yes,No,No,0
9708,2019-11-01,,Month-to-month,No,Mailed check,29.2,98.5,DSL,No,Yes,No,No,No,No,Female,0,No,No,No,0
9710,2019-12-01,,Month-to-month,Yes,Bank transfer (automatic),46.6,87.9,DSL,No,No,No,No,No,No,Male,0,No,No,No,0
9711,2019-01-01,2019-10-01,Month-to-month,Yes,Bank transfer (automatic),85.35,754.65,Fiber optic,No,No,No,No,Yes,No,Female,0,Yes,Yes,Yes,1
9713,2019-12-01,2020-01-01,Month-to-month,Yes,Electronic check,75.35,75.35,Fiber optic,No,No,No,No,No,No,Male,1,No,No,Yes,1
9715,2018-01-01,,Month-to-month,No,Bank transfer (automatic),74.3,1952.25,Fiber optic,Yes,No,No,No,No,No,Male,0,No,No,No,0
9717,2019-12-01,,Month-to-month,Yes,Electronic check,69.3,153.8,Fiber optic,No,No,No,No,No,No,Female,1,Yes,No,No,0
9719,2016-03-01,2019-10-01,Month-to-month,Yes,Electronic check,75.2,3198.6,Fiber optic,Yes,No,No,No,No,No,Male,0,No,No,No,1
9721,2019-11-01,2019-12-01,Month-to-month,No,Mailed check,20.9,20.9,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,1
9723,2015-04-01,,One year,Yes,Electronic check,94.3,5610.15,Fiber optic,No,Yes,Yes,No,No,Yes,Female,0,Yes,No,Yes,0
9725,2015-03-01,,Two year,Yes,Mailed check,76.45,4519.5,DSL,Yes,No,Yes,Yes,Yes,No,Female,0,Yes,Yes,Yes,0
9727,2016-06-01,,One year,Yes,Electronic check,54.0,2440.25,DSL,Yes,No,Yes,No,Yes,Yes,Male,0,No,No,No,0
9729,2014-08-01,,One year,Yes,Electronic check,104.25,6860.6,Fiber optic,No,Yes,No,Yes,Yes,Yes,Male,0,No,No,Yes,0
9731,2014-06-01,,Two year,No,Bank transfer (automatic),19.95,1377.7,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
9733,2019-05-01,,Month-to-month,Yes,Electronic check,24.95,190.25,DSL,No,No,No,No,No,No,Male,0,No,No,No,0
9735,2018-07-01,,Month-to-month,Yes,Electronic check,84.75,1651.95,Fiber optic,Yes,No,Yes,No,No,No,Male,0,No,No,Yes,0
9737,2019-10-01,,Month-to-month,No,Mailed check,19.75,78.3,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
9739,2014-04-01,,Two year,Yes,Bank transfer (automatic),113.65,7939.25,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,No,No,Yes,0
9741,2020-01-01,,Month-to-month,Yes,Mailed check,44.9,44.9,DSL,No,No,No,No,No,No,Male,0,No,No,No,0
9743,2019-06-01,,Month-to-month,Yes,Electronic check,75.25,576.7,Fiber optic,No,No,No,No,No,No,Female,0,No,No,Yes,0
9745,2015-09-01,,Two year,No,Mailed check,24.6,1279.0,Fiber optic,No,No,No,No,No,No,Male,0,No,No,Yes,0
9747,2015-11-01,,One year,No,Bank transfer (automatic),25.0,1260.7,Fiber optic,No,No,No,No,No,No,Male,1,No,No,Yes,0
9749,2019-03-01,,Month-to-month,No,Bank transfer (automatic),20.95,267.35,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
9751,2015-02-01,,Two year,Yes,Electronic check,110.6,6586.85,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,Yes,0
9753,2018-09-01,,Month-to-month,Yes,Credit card (automatic),55.5,934.15,DSL,Yes,Yes,No,No,No,No,Male,0,No,No,No,0
9755,2019-08-01,2019-11-01,Month-to-month,Yes,Electronic check,43.3,123.65,DSL,No,No,No,No,No,No,Male,0,No,No,No,1
9757,2014-02-01,2019-12-01,One year,Yes,Bank transfer (automatic),109.5,7534.65,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,No,No,1
9759,2020-01-01,,Month-to-month,No,Mailed check,19.45,19.45,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
9853,2019-11-01,2019-12-01,Month-to-month,Yes,Electronic check,50.75,50.75,DSL,No,Yes,No,No,No,No,Male,0,No,No,No,1
9761,2016-07-01,,Month-to-month,Yes,Electronic check,84.85,3645.6,Fiber optic,No,No,No,No,Yes,No,Male,1,No,No,Yes,0
9763,2018-10-01,,Month-to-month,No,Mailed check,19.6,314.45,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,No,0
9765,2015-05-01,,One year,No,Electronic check,53.45,3053.0,DSL,Yes,Yes,No,No,No,No,Female,0,Yes,Yes,No,0
9767,2017-01-01,,One year,No,Credit card (automatic),19.8,677.05,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
9769,2014-02-01,,Two year,No,Credit card (automatic),112.1,7965.95,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes,0
9771,2019-01-01,2019-12-01,Month-to-month,Yes,Credit card (automatic),84.8,906.85,Fiber optic,No,No,No,No,No,Yes,Female,1,No,No,Yes,1
9773,2015-09-01,2019-11-01,Month-to-month,Yes,Electronic check,95.05,4888.7,Fiber optic,No,Yes,Yes,No,Yes,No,Female,1,Yes,No,Yes,1
